entity,appearances,gender,filename,order,title,year,division,livre,series,volume,tome,no
il signor Giardini,29,M,lacomediehumaine_gambara.txt,75,Gambara,1837,II. Etudes philosohiques,,,15,2,2
la signora Gambara,NA,W,lacomediehumaine_gambara.txt,75,Gambara,1837,II. Etudes philosohiques,,,15,2,2
Marianna,60,W,lacomediehumaine_gambara.txt,75,Gambara,1837,II. Etudes philosohiques,,,15,2,2
Paolo Gambara,85,M,lacomediehumaine_gambara.txt,75,Gambara,1837,II. Etudes philosohiques,,,15,2,2
Antoine Beauvouloir,73,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
Antoine Beauvouloir,6,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
Bertrand,22,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
Etienne d'Herouville,204,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
Gabrielle Beauvouloir,118,W,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
George de Chaverny,17,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
Jeanne d'Herouville,22,W,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
Jeanne de Saint-Savin,13,W,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
la Belle Romaine,6,W,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
le baron d'Artagnon,10,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
le baron de Forcalier,9,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
le duc de Nivron,15,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
mademoiselle de Grandlieu,9,W,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
Maximilien d'Herouville,17,M,lacomediehumaine_lenfantmaudit.txt,76,L'Enfant maudit,1836,II. Etudes philosohiques,,,15,2,3
Diard,129,M,lacomediehumaine_lesmarana.txt,77,Les Marana,1832,II. Etudes philosohiques,,,15,2,4
Dona Lagounia,15,W,lacomediehumaine_lesmarana.txt,77,Les Marana,1832,II. Etudes philosohiques,,,15,2,4
Juan,11,M,lacomediehumaine_lesmarana.txt,77,Les Marana,1832,II. Etudes philosohiques,,,15,2,4
Maria-Juana-Pepita de Mancini,187,W,lacomediehumaine_lesmarana.txt,77,Les Marana,1832,II. Etudes philosohiques,,,15,2,4
Montefiore,99,M,lacomediehumaine_lesmarana.txt,77,Les Marana,1832,II. Etudes philosohiques,,,15,2,4
Perez de Lagounia,33,M,lacomediehumaine_lesmarana.txt,77,Les Marana,1832,II. Etudes philosohiques,,,15,2,4
d'Albon,33,M,lacomediehumaine_adieu.txt,78,Adieu,1830,II. Etudes philosohiques,,,15,2,5
Genevieve,11,W,lacomediehumaine_adieu.txt,78,Adieu,1830,II. Etudes philosohiques,,,15,2,5
le comte de Grandville,NA,M,lacomediehumaine_adieu.txt,78,Adieu,1830,II. Etudes philosohiques,,,15,2,5
le comte de Vandieres,11,M,lacomediehumaine_adieu.txt,78,Adieu,1830,II. Etudes philosohiques,,,15,2,5
madame de Grandville,5,W,lacomediehumaine_adieu.txt,78,Adieu,1830,II. Etudes philosohiques,,,15,2,5
monsieur Fanjat,10,M,lacomediehumaine_adieu.txt,78,Adieu,1830,II. Etudes philosohiques,,,15,2,5
Philippe de Sucy,72,M,lacomediehumaine_adieu.txt,78,Adieu,1830,II. Etudes philosohiques,,,15,2,5
Stephanie de Vandieres,43,W,lacomediehumaine_adieu.txt,78,Adieu,1830,II. Etudes philosohiques,,,15,2,5
Brigitte,19,W,lacomediehumaine_lerequistionnaire.txt,79,Le Requisitionnaire,1831,II. Etudes philosohiques,,,15,2,6
madame de Dey,32,W,lacomediehumaine_lerequistionnaire.txt,79,Le Requisitionnaire,1831,II. Etudes philosohiques,,,15,2,6
monsieur Auguste,5,M,lacomediehumaine_lerequistionnaire.txt,79,Le Requisitionnaire,1831,II. Etudes philosohiques,,,15,2,6
Clara,15,W,lacomediehumaine_elverdugo.txt,80,El Verdugo,1829,II. Etudes philosohiques,,,15,2,7
Juanito,22,M,lacomediehumaine_elverdugo.txt,80,El Verdugo,1829,II. Etudes philosohiques,,,15,2,7
la marquise de Leganes,NA,W,lacomediehumaine_elverdugo.txt,80,El Verdugo,1829,II. Etudes philosohiques,,,15,2,7
le marquis de Leganes,7,M,lacomediehumaine_elverdugo.txt,80,El Verdugo,1829,II. Etudes philosohiques,,,15,2,7
Manuel,4,M,lacomediehumaine_elverdugo.txt,80,El Verdugo,1829,II. Etudes philosohiques,,,15,2,7
Mariquita,3,W,lacomediehumaine_elverdugo.txt,80,El Verdugo,1829,II. Etudes philosohiques,,,15,2,7
Philippe,3,M,lacomediehumaine_elverdugo.txt,80,El Verdugo,1829,II. Etudes philosohiques,,,15,2,7
Victor Marchand,16,M,lacomediehumaine_elverdugo.txt,80,El Verdugo,1829,II. Etudes philosohiques,,,15,2,7
Jacques Cambremer,29,M,lacomediehumaine_undrameauborddelamer.txt,81,Un drame au bord de la mer,1834,II. Etudes philosohiques,,,15,2,8
Perotte Cambremer,6,M,lacomediehumaine_undrameauborddelamer.txt,81,Un drame au bord de la mer,1834,II. Etudes philosohiques,,,15,2,8
Pauline,12,W,lacomediehumaine_undrameauborddelamer.txt,81,Un drame au bord de la mer,1834,II. Etudes philosohiques,,,15,2,8
Pierre Cambremer,16,M,lacomediehumaine_undrameauborddelamer.txt,81,Un drame au bord de la mer,1834,II. Etudes philosohiques,,,15,2,8
Hermann,16,M,lacomediehumaine_laubergerouge.txt,82,L'Auberge rouge,1831,II. Etudes philosohiques,,,15,2,9
Jean-Frederic Taillefer,21,M,lacomediehumaine_laubergerouge.txt,82,L'Auberge rouge,1831,II. Etudes philosohiques,,,15,2,9
Prosper Magnan,26,M,lacomediehumaine_laubergerouge.txt,82,L'Auberge rouge,1831,II. Etudes philosohiques,,,15,2,9
Walhenfer,9,M,lacomediehumaine_laubergerouge.txt,82,L'Auberge rouge,1831,II. Etudes philosohiques,,,15,2,9
Wilhem,11,M,lacomediehumaine_laubergerouge.txt,82,L'Auberge rouge,1831,II. Etudes philosohiques,,,15,2,9
Bartholomeo Belvidero,10,M,lacomediehumaine_lelixirdelonguevie.txt,83,L'Elixir de longue vie,1830,II. Etudes philosohiques,,,15,2,10
dona Elvire,5,W,lacomediehumaine_lelixirdelonguevie.txt,83,L'Elixir de longue vie,1830,II. Etudes philosohiques,,,15,2,10
Juan Belvidero,70,M,lacomediehumaine_lelixirdelonguevie.txt,83,L'Elixir de longue vie,1830,II. Etudes philosohiques,,,15,2,10
Juana,62,W,lacomediehumaine_lelixirdelonguevie.txt,83,L'Elixir de longue vie,1830,II. Etudes philosohiques,,,15,2,10
l'abbe de San-Lucar,8,M,lacomediehumaine_lelixirdelonguevie.txt,83,L'Elixir de longue vie,1830,II. Etudes philosohiques,,,15,2,10
Philippe Belvidero,11,M,lacomediehumaine_lelixirdelonguevie.txt,83,L'Elixir de longue vie,1830,II. Etudes philosohiques,,,15,2,10
Brabancon,8,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Cornelius Hoogworst,95,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Coyctier,13,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Gand,7,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Georges d'Estouteville,13,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Jeanne Hoogworst,6,W,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
le duc de Baviere,5,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
le sire de Saint-Vallier,30,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Marie-pleine-de-grace,16,W,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Oosterlinck de Bruges,5,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Philippe Goulenoire,13,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Tristan,20,M,lacomediehumaine_maitrecornelius.txt,84,Maitre Cornelius,1831,II. Etudes philosohiques,,,15,2,11
Beaumarchais,12,M,lacomediehumaine_lesdeuxreves.txt,87,Les Deux Reves,1828,II. Etudes philosohiques,,Sur Catherine de Medicis,16,NA,2
Bodard se Saint-James,8,M,lacomediehumaine_lesdeuxreves.txt,87,Les Deux Reves,1828,II. Etudes philosohiques,,Sur Catherine de Medicis,16,NA,2
madame de Saint-James,9,W,lacomediehumaine_lesdeuxreves.txt,87,Les Deux Reves,1828,II. Etudes philosohiques,,Sur Catherine de Medicis,16,NA,2
monsieur de Calonne,14,M,lacomediehumaine_lesdeuxreves.txt,87,Les Deux Reves,1828,II. Etudes philosohiques,,Sur Catherine de Medicis,16,NA,2
Godefroid de Beaudenord,23,M,lacomediehumaine_lesproscrits.txt,88,Les Proscrits,1831,II. Etudes philosohiques,,,16,NA,3
Jacqueline,24,W,lacomediehumaine_lesproscrits.txt,88,Les Proscrits,1831,II. Etudes philosohiques,,,16,NA,3
Joseph Tirechair,9,M,lacomediehumaine_lesproscrits.txt,88,Les Proscrits,1831,II. Etudes philosohiques,,,16,NA,3
Teresa,4,W,lacomediehumaine_lesproscrits.txt,88,Les Proscrits,1831,II. Etudes philosohiques,,,16,NA,3
le pere Haugoult,12,M,lacomediehumaine_louislambert.txt,89,Louis Lambert,1832,II. Etudes philosohiques,,,16,NA,4
Louis Lambert,125,M,lacomediehumaine_louislambert.txt,89,Louis Lambert,1832,II. Etudes philosohiques,,,16,NA,4
monsieur Lefebvre,7,M,lacomediehumaine_louislambert.txt,89,Louis Lambert,1832,II. Etudes philosohiques,,,16,NA,4
monsieur Mareschal,6,M,lacomediehumaine_louislambert.txt,89,Louis Lambert,1832,II. Etudes philosohiques,,,16,NA,4
Pauline,15,W,lacomediehumaine_louislambert.txt,89,Louis Lambert,1832,II. Etudes philosohiques,,,16,NA,4
Salomon,5,M,lacomediehumaine_louislambert.txt,89,Louis Lambert,1832,II. Etudes philosohiques,,,16,NA,4
Villenoix,33,?,lacomediehumaine_louislambert.txt,89,Louis Lambert,1832,II. Etudes philosohiques,,,16,NA,4
David,30,M,lacomediehumaine_seraphita.txt,90,Seraphita,1835,II. Etudes philosohiques,,,16,NA,5
Minna,116,W,lacomediehumaine_seraphita.txt,90,Seraphita,1835,II. Etudes philosohiques,,,16,NA,5
monsieur Becker,50,M,lacomediehumaine_seraphita.txt,90,Seraphita,1835,II. Etudes philosohiques,,,16,NA,5
Seraphita,55,W,lacomediehumaine_seraphita.txt,90,Seraphita,1835,II. Etudes philosohiques,,,16,NA,5
Seraphitcs,63,M,lacomediehumaine_seraphita.txt,90,Seraphita,1835,II. Etudes philosohiques,,,16,NA,5
Wilfrid,145,M,lacomediehumaine_seraphita.txt,90,Seraphita,1835,II. Etudes philosohiques,,,16,NA,5
Adolphe,7,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Alexandre,8,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Anna,6,W,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Baker,26,?,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Beaulieu,11,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Beaumarchais,26,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Benoiston,27,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Beyle,26,?,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Biren,27,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Blas,27,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Boivin,27,?,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Bolingbrocke,26,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Borgia,27,?,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Bory,26,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Bossuet,26,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Conseil-d'Etat,11,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Emilie,8,W,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Gauthier Shandy,36,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
la reine Hortense,7,W,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
le comte de Bothwel,11,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
le comte de Noce,9,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Lebrun,6,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Louise,16,W,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
madame Necker,6,W,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Sterne,7,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Tarare,34,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Thibet,34,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Tobie Shandy,40,M,lacomediehumaine_physiologiedumariage.txt,91,Physiologie du mariage,1829,III. Etudes analytiques,,,16,NA,6
Adeline,186,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Atala Judix,24,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Bette,100,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Carabine,53,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Chanor,12,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Celestin Crevel,483,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Celestine Crevel Hulot,424,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Cesar Birotteau,10,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Claude Vignon,31,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Conseiller-d'Etat,92,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Cydalise,21,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
de Marneffe,284,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Etienne Lousteau,9,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Eugene de Rastignac,6,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Ferdinand du Tillet,19,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Florent,9,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Frederic de Nucingen,10,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Grindot,9,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Hector,93,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Henri MontíÂs de Montejanos,102,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Heloí¿se Brisetout,14,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Herouville,25,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Horace Bianchon,20,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Hortense Hulot,328,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Idamore,6,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Jacqueline Collin,38,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Jean-Jacques Bixiou,20,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Jean-Paul-Stanislas Marneffe,6,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Jenny Cadine,28,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Johann Fischer,66,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Joseph Bridau,5,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Josepha Mirah,118,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
le comte Anselme Popinot,5,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
le marechal Montcornet,84,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
le marechal prince de Wissembourg,18,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
le pere Chardin,10,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Lisbeth Fischer,285,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Livonien,6,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Louise,18,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
madame Coquet,NA,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
madame de Marneffe,NA,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
madame Grenouville,5,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
madame Olivier,31,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
madame Rivet,NA,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
madame Schontz,6,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Mariette,20,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Massol,6,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
monsieur Chapuzot,8,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
monsieur Coquet,13,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
monsieur de Turenne,21,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
monsieur Grenouville,NA,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
monsieur Lebas,5,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
monsieur Olivier,31,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
monsieur Rivet,20,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Ninon,5,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Olympe Bijou,10,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Samanon,6,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
sous-lieutenant Cottin,5,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Stidmann,64,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Thoul,12,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Valerie Fortin,349,W,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Vauvinet,19,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
Victorin Hulot,96,M,lacomediehumaine_lacousinebette.txt,92,La Cousine Bette,1846,,,Les Parents pauvres,17,NA,1
